year,month,location_name,sector,commodity,attribute,source_file,appendix_number,error_type,error_detail,impacted_value,record_id
2010,4,Cả nước,Livestock,Gà,head,2010_06_Phuluc_06_2010_PL4.md,PL4,INVALID_ENUM,Value '1000_head' not in schema enums for 'unit',200832.0,450f3006-2b42-46ab-9133-4a931b91a5e0
2010,4,Cả nước,Livestock,Trứng gia cầm,Production,2010_06_Phuluc_06_2010_PL4.md,PL4,INVALID_ENUM,Value '1000_egg' not in schema enums for 'unit',3278817.3,fb685677-30d0-4d78-b196-45e73c11129f
2010,7,Miền Nam,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',851.0,dcb291d4-cb68-4f82-814b-2e89ac4b643a
2010,7,Duyên hải Nam Trung Bộ,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',85.0,2c502a2d-2b04-4aee-8404-a815807b0898
2010,7,Đà Nẵng,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',85.0,7d00bda3-2af8-41a4-911b-3b7225b61065
2010,7,Quảng Nam,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',126.0,47f0fcde-1d43-4d49-8a33-fbc53598112f
2010,7,Đà Nẵng,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',85.0,c473f78b-591e-4ebe-971a-3962fe2e2af6
2010,7,Quảng Ngãi,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',126.0,8a413786-afe7-4aba-bc16-1a337fc4f2c4
2010,7,Bình Định,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',126.0,65fcbd1b-a859-48ae-8d6d-d1b23af4a1d0
2010,7,Khánh Hoà,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',640.0,b041bc7c-0454-4163-a83d-d6b3ccd34aab
2010,7,Ninh Thuận,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',500.0,3310b2fa-04de-4ab3-8a3f-758209a905d7
2010,7,Bình Thuận,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',140.0,94cb9c5f-8e0e-4a27-8575-ed407252791b
2010,7,Tây Nguyên,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',4220.0,43a99219-00c8-4989-a60d-5cdf70a4be78
2010,7,Đắk Lắk,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',1131.0,fbc5cbbf-1f3a-4a57-9e43-544b3e0b9176
2010,7,Đắk Nông,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',218.0,3ddf4094-f94d-4441-92fc-2e0b7089a7d6
2010,7,Lâm Đồng,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',1259.0,063e2145-10dc-41a5-85e1-814bce8069e7
2010,7,Đông Nam Bộ,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',743.0,d39be0d7-3757-4393-9d0e-d22602e3cece
2010,7,Bình Phước,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',810.0,0927621d-8b7f-4729-9ed0-5225816369a8
2010,7,Bình Dương,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',541.0,1676b0ea-1209-45c5-9bc7-a9303bcb0e35
2010,7,Đồng Nai,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',71.0,8ff78977-399a-4fb7-ae0b-8febfb8018da
2010,7,Bà Rịa - Vũng Tàu,Forestry,Cây phân tán,Area_Planted,2010_07_phuluc_07_2010_PL4b.md,PL4b,INVALID_ENUM,Value '1000_tree' not in schema enums for 'unit',7035.0,d00405e7-9258-42c8-892a-19be5251c209
2010,12,Cả nước,Forestry,Khai thác củi,Value,2010_12_Phuluc_T12_2010_PL7.md,PL7,INVALID_ENUM,Value '1000_ste' not in schema enums for 'unit',28232.4,2f5141aa-7476-4bdf-a91e-df9f7359c196
2011,12,Cả nước,Cultivation,Tổng sản lượng lương thực,Production,,PL5,INVALID_ENUM,Value '**1000_ton**' not in schema enums for 'unit',44632.2,c343b57d-ddd1-4830-8b63-6d216cbef381
2011,12,Cả nước,Cultivation,Chè búp,Production,,PL6,INVALID_ENUM,Value '129.9' not in schema enums for 'unit',126.3,db87ee3b-92f7-4623-a9fc-6beef3f9a755
2011,12,Cả nước,Cultivation,Chè búp,Area,,PL6,INVALID_ENUM,Value '113.2' not in schema enums for 'unit',114.8,1005e070-e336-46dd-8b83-fc1f5ea04f37
2011,12,Cả nước,Cultivation,Chè búp,Area,,PL6,INVALID_ENUM,Value '73.7' not in schema enums for 'unit',77.4,7a7a1a5b-abb2-4593-b4a1-00d219570117
2011,12,Cả nước,Cultivation,Chè búp,Yield,,PL6,INVALID_ENUM,Value '834.6' not in schema enums for 'unit',888.6,de175beb-706d-474a-857f-8c182efef674
2011,12,Cả nước,Cultivation,Chè búp,Production,,PL6,INVALID_ENUM,Value '555.1' not in schema enums for 'unit',570.9,5f6660c7-04d6-43e0-aa42-cda4e9dd0467
2011,12,Cả nước,Cultivation,Cà phê,Production,,PL6,INVALID_ENUM,Value '518.5' not in schema enums for 'unit',533.8,6201bf64-3770-4ceb-afe6-a22cc1744e77
2011,12,Cả nước,Cultivation,Cà phê,Area,,PL6,INVALID_ENUM,Value '21.5' not in schema enums for 'unit',21.9,e54bb6ce-6f50-4580-9476-ffc875596440
2011,12,Cả nước,Cultivation,Cà phê,Area,,PL6,INVALID_ENUM,Value '1 112.2' not in schema enums for 'unit',1167.9,8400ffa9-2a58-48db-bcb8-f4c2a907bbec
2011,12,Cả nước,Cultivation,Cà phê,Yield,,PL6,INVALID_ENUM,Value '748.7' not in schema enums for 'unit',834.2,d099912d-d3f2-49fe-99a2-52a3d5a4e803
2011,12,Cả nước,Cultivation,Cà phê,Production,,PL6,INVALID_ENUM,Value '439.1' not in schema enums for 'unit',471.9,2ec842e5-3fde-4f73-ac7c-af006fd9b374
2011,12,Cả nước,Cultivation,Cao su,Area,,PL6,INVALID_ENUM,Value '751.7' not in schema enums for 'unit',811.6,dce5ee57-7ef3-4a20-ab8e-345717381da0
2011,12,Cả nước,Cultivation,Cao su,Area,,PL6,INVALID_ENUM,Value '51.3' not in schema enums for 'unit',55.4,2274bfcf-d2b9-42af-b087-b5aa13750d8e
2011,12,Cả nước,Cultivation,Cao su,Yield,,PL6,INVALID_ENUM,Value '44.3' not in schema enums for 'unit',45.1,0edaf42a-7f63-4161-bb38-5ce12ded9557
2011,12,Cả nước,Cultivation,Cao su,Production,,PL6,INVALID_ENUM,Value '23.8' not in schema enums for 'unit',24.3,49a09cfe-5046-4b9d-b1d7-e25cff36cae7
2011,12,Cả nước,Cultivation,Hồ tiêu,Area,,PL6,INVALID_ENUM,Value '379.3' not in schema enums for 'unit',360.3,6e04daad-ed00-4270-b025-9de942fd018c
2011,12,Cả nước,Cultivation,Hồ tiêu,Area,,PL6,INVALID_ENUM,Value '339.4' not in schema enums for 'unit',331.3,ddbc8480-9460-4361-b8bb-e2649bcdc099
2011,12,Cả nước,Cultivation,Hồ tiêu,Yield,,PL6,INVALID_ENUM,Value '9.1' not in schema enums for 'unit',9.6,88d7f17a-afcd-44b8-b615-48e9aeedeede
2011,12,Cả nước,Cultivation,Hồ tiêu,Production,,PL6,INVALID_ENUM,Value '310.5' not in schema enums for 'unit',318.0,efee8982-3891-47be-8778-a59e0056ffdd
2011,12,Cả nước,Cultivation,Điều,Area,,PL6,INVALID_ENUM,Value '122.2' not in schema enums for 'unit',125.9,1cd54e1f-87f0-4a0a-a811-82a470b6589b
2011,12,Cả nước,Cultivation,Điều,Area,,PL6,INVALID_ENUM,Value '95.1' not in schema enums for 'unit',94.4,852c77af-8b94-4c4f-853f-5ae7247ae06c
2011,12,Cả nước,Cultivation,Điều,Yield,,PL6,INVALID_ENUM,Value '1 162.2' not in schema enums for 'unit',1188.8,b8adb3e1-bba3-48b1-8e45-245e31c07976
2011,12,Cả nước,Cultivation,Dừa,Area,,PL6,INVALID_ENUM,Value '65.1' not in schema enums for 'unit',59.6,c0911354-8218-4552-b332-fceb2052c7d5
2012,12,Cả nước,Forestry,Sản lượng củi khai thác,Value,,PL6,INVALID_ENUM,Value '1000 ste' not in schema enums for 'unit',27400.0,e5c0aa71-7ce0-42fd-b654-437080f0f273
