record_id,year,month,geo_level,location_name,region_id,sector,commodity,sub_item,attribute,value,unit,data_type,source_file
200907_Hà Nội_LUA_AREA,2009,7,Provincial,Hà Nội,,Cultivation,Lúa,,Area,90.71,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Nội_NGO_AREA,2009,7,Provincial,Hà Nội,,Cultivation,Ngô,,Area,4.5,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hải Phòng_LUA_AREA,2009,7,Provincial,Hải Phòng,,Cultivation,Lúa,,Area,29.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hải Phòng_NGO_AREA,2009,7,Provincial,Hải Phòng,,Cultivation,Ngô,,Area,2.9,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Vĩnh Phúc_LUA_AREA,2009,7,Provincial,Vĩnh Phúc,,Cultivation,Lúa,,Area,28.3,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Vĩnh Phúc_NGO_AREA,2009,7,Provincial,Vĩnh Phúc,,Cultivation,Ngô,,Area,557.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Ninh_LUA_AREA,2009,7,Provincial,Bắc Ninh,,Cultivation,Lúa,,Area,28.82,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Ninh_NGO_AREA,2009,7,Provincial,Bắc Ninh,,Cultivation,Ngô,,Area,1.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hải Dương_LUA_AREA,2009,7,Provincial,Hải Dương,,Cultivation,Lúa,,Area,61.133,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hải Dương_NGO_AREA,2009,7,Provincial,Hải Dương,,Cultivation,Ngô,,Area,1.45,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hưng Yên_LUA_AREA,2009,7,Provincial,Hưng Yên,,Cultivation,Lúa,,Area,34.564,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hưng Yên_NGO_AREA,2009,7,Provincial,Hưng Yên,,Cultivation,Ngô,,Area,1.5,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Nam_LUA_AREA,2009,7,Provincial,Hà Nam,,Cultivation,Lúa,,Area,35.403,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Nam_NGO_AREA,2009,7,Provincial,Hà Nam,,Cultivation,Ngô,,Area,800.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Nam Định_LUA_AREA,2009,7,Provincial,Nam Định,,Cultivation,Lúa,,Area,33.65,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Nam Định_NGO_AREA,2009,7,Provincial,Nam Định,,Cultivation,Ngô,,Area,2.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thái Bình_LUA_AREA,2009,7,Provincial,Thái Bình,,Cultivation,Lúa,,Area,72.05,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thái Bình_NGO_AREA,2009,7,Provincial,Thái Bình,,Cultivation,Ngô,,Area,3.5,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Ninh Bình_LUA_AREA,2009,7,Provincial,Ninh Bình,,Cultivation,Lúa,,Area,36.773,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Ninh Bình_NGO_AREA,2009,7,Provincial,Ninh Bình,,Cultivation,Ngô,,Area,2.06,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Giang_LUA_AREA,2009,7,Provincial,Hà Giang,,Cultivation,Lúa,,Area,15.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Giang_NGO_AREA,2009,7,Provincial,Hà Giang,,Cultivation,Ngô,,Area,433.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Cao Bằng_LUA_AREA,2009,7,Provincial,Cao Bằng,,Cultivation,Lúa,,Area,10.176,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Cao Bằng_NGO_AREA,2009,7,Provincial,Cao Bằng,,Cultivation,Ngô,,Area,100.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Lào Cai_LUA_AREA,2009,7,Provincial,Lào Cai,,Cultivation,Lúa,,Area,11.704,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Lào Cai_NGO_AREA,2009,7,Provincial,Lào Cai,,Cultivation,Ngô,,Area,350.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Cạn_LUA_AREA,2009,7,Provincial,Bắc Cạn,,Cultivation,Lúa,,Area,4.89,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Cạn_NGO_AREA,2009,7,Provincial,Bắc Cạn,,Cultivation,Ngô,,Area,256.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Lạng Sơn_LUA_AREA,2009,7,Provincial,Lạng Sơn,,Cultivation,Lúa,,Area,13.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Lạng Sơn_NGO_AREA,2009,7,Provincial,Lạng Sơn,,Cultivation,Ngô,,Area,1.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Tuyên Quang_LUA_AREA,2009,7,Provincial,Tuyên Quang,,Cultivation,Lúa,,Area,23.636,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Tuyên Quang_NGO_AREA,2009,7,Provincial,Tuyên Quang,,Cultivation,Ngô,,Area,4.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Yên Bái_LUA_AREA,2009,7,Provincial,Yên Bái,,Cultivation,Lúa,,Area,19.437,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Yên Bái_NGO_AREA,2009,7,Provincial,Yên Bái,,Cultivation,Ngô,,Area,2.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thái Nguyên_LUA_AREA,2009,7,Provincial,Thái Nguyên,,Cultivation,Lúa,,Area,33.937,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thái Nguyên_NGO_AREA,2009,7,Provincial,Thái Nguyên,,Cultivation,Ngô,,Area,7.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Phú Thọ_LUA_AREA,2009,7,Provincial,Phú Thọ,,Cultivation,Lúa,,Area,30.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Phú Thọ_NGO_AREA,2009,7,Provincial,Phú Thọ,,Cultivation,Ngô,,Area,3.165,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Giang_LUA_AREA,2009,7,Provincial,Bắc Giang,,Cultivation,Lúa,,Area,46.651,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Bắc Giang_NGO_AREA,2009,7,Provincial,Bắc Giang,,Cultivation,Ngô,,Area,7.778,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Quảng Ninh_LUA_AREA,2009,7,Provincial,Quảng Ninh,,Cultivation,Lúa,,Area,11.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Quảng Ninh_NGO_AREA,2009,7,Provincial,Quảng Ninh,,Cultivation,Ngô,,Area,5.215,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Lai Châu_LUA_AREA,2009,7,Provincial,Lai Châu,,Cultivation,Lúa,,Area,22.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Điện Biên_LUA_AREA,2009,7,Provincial,Điện Biên,,Cultivation,Lúa,,Area,35.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Sơn La_LUA_AREA,2009,7,Provincial,Sơn La,,Cultivation,Lúa,,Area,9.475,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Sơn La_NGO_AREA,2009,7,Provincial,Sơn La,,Cultivation,Ngô,,Area,200.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hoà Bình_LUA_AREA,2009,7,Provincial,Hoà Bình,,Cultivation,Lúa,,Area,14.676,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hoà Bình_NGO_AREA,2009,7,Provincial,Hoà Bình,,Cultivation,Ngô,,Area,5.165,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thanh Hoá_LUA_AREA,2009,7,Provincial,Thanh Hoá,,Cultivation,Lúa,,Area,130.825,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thanh Hoá_NGO_AREA,2009,7,Provincial,Thanh Hoá,,Cultivation,Ngô,,Area,11.555,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Nghệ An_LUA_AREA,2009,7,Provincial,Nghệ An,,Cultivation,Lúa,,Area,39.11,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Nghệ An_NGO_AREA,2009,7,Provincial,Nghệ An,,Cultivation,Ngô,,Area,10.141,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Tĩnh_LUA_AREA,2009,7,Provincial,Hà Tĩnh,,Cultivation,Lúa,,Area,6.23,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Tĩnh_NGO_AREA,2009,7,Provincial,Hà Tĩnh,,Cultivation,Ngô,,Area,11.326,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Quảng Bình_NGO_AREA,2009,7,Provincial,Quảng Bình,,Cultivation,Ngô,,Area,700.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Quảng Trị_NGO_AREA,2009,7,Provincial,Quảng Trị,,Cultivation,Ngô,,Area,2.5,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thừa Thiên Huế_LUA_AREA,2009,7,Provincial,Thừa Thiên Huế,,Cultivation,Lúa,,Area,600.0,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Thừa Thiên Huế_NGO_AREA,2009,7,Provincial,Thừa Thiên Huế,,Cultivation,Ngô,,Area,3.2,ha,Actual,2009_07_PHULUC_T07_2009_PL2.md
200907_Hà Nội_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hà Nội,,Cultivation,Cây công nghiệp ngắn ngày,,Area,45.069,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hà Nội_RAU_DAU_AREA,2009,7,Provincial,Hà Nội,,Cultivation,Rau đậu,,Area,25.136,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hải Phòng_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hải Phòng,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.55,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hải Phòng_RAU_DAU_AREA,2009,7,Provincial,Hải Phòng,,Cultivation,Rau đậu,,Area,12.4,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Vĩnh Phúc_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Vĩnh Phúc,,Cultivation,Cây công nghiệp ngắn ngày,,Area,15.068,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Vĩnh Phúc_RAU_DAU_AREA,2009,7,Provincial,Vĩnh Phúc,,Cultivation,Rau đậu,,Area,5.394,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Ninh_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Bắc Ninh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.519,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Ninh_RAU_DAU_AREA,2009,7,Provincial,Bắc Ninh,,Cultivation,Rau đậu,,Area,5.73,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hải Dương_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hải Dương,,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.2,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hải Dương_RAU_DAU_AREA,2009,7,Provincial,Hải Dương,,Cultivation,Rau đậu,,Area,24.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hưng Yên_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hưng Yên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.188,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hưng Yên_RAU_DAU_AREA,2009,7,Provincial,Hưng Yên,,Cultivation,Rau đậu,,Area,12.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hà Nam_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hà Nam,,Cultivation,Cây công nghiệp ngắn ngày,,Area,9.5,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hà Nam_RAU_DAU_AREA,2009,7,Provincial,Hà Nam,,Cultivation,Rau đậu,,Area,5.6,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Nam Định_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Nam Định,,Cultivation,Cây công nghiệp ngắn ngày,,Area,9.239,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Nam Định_RAU_DAU_AREA,2009,7,Provincial,Nam Định,,Cultivation,Rau đậu,,Area,13.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thái Bình_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Thái Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,10.177,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thái Bình_RAU_DAU_AREA,2009,7,Provincial,Thái Bình,,Cultivation,Rau đậu,,Area,16.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Ninh Bình_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Ninh Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,12.383,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Ninh Bình_RAU_DAU_AREA,2009,7,Provincial,Ninh Bình,,Cultivation,Rau đậu,,Area,5.681,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_i<br>  Hà Gang_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,i<br>  Hà Gang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,12.096,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_i<br>  Hà Gang_RAU_DAU_AREA,2009,7,Provincial,i<br>  Hà Gang,,Cultivation,Rau đậu,,Area,9.49,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Cao Bằng_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Cao Bằng,,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.552,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Cao Bằng_RAU_DAU_AREA,2009,7,Provincial,Cao Bằng,,Cultivation,Rau đậu,,Area,1.963,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lào Cai_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Lào Cai,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.083,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lào Cai_RAU_DAU_AREA,2009,7,Provincial,Lào Cai,,Cultivation,Rau đậu,,Area,3.594,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Cạn_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Bắc Cạn,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.992,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Cạn_RAU_DAU_AREA,2009,7,Provincial,Bắc Cạn,,Cultivation,Rau đậu,,Area,1.476,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lạng Sơn_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Lạng Sơn,,Cultivation,Cây công nghiệp ngắn ngày,,Area,6.483,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lạng Sơn_RAU_DAU_AREA,2009,7,Provincial,Lạng Sơn,,Cultivation,Rau đậu,,Area,5.732,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Tuyên Quang_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Tuyên Quang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.457,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Tuyên Quang_RAU_DAU_AREA,2009,7,Provincial,Tuyên Quang,,Cultivation,Rau đậu,,Area,4.534,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Yên Bái_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Yên Bái,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.801,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Yên Bái_RAU_DAU_AREA,2009,7,Provincial,Yên Bái,,Cultivation,Rau đậu,,Area,4.429,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thái Nguyên_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Thái Nguyên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.203,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thái Nguyên_RAU_DAU_AREA,2009,7,Provincial,Thái Nguyên,,Cultivation,Rau đậu,,Area,10.844,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Phú Thọ_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Phú Thọ,,Cultivation,Cây công nghiệp ngắn ngày,,Area,6.056,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Phú Thọ_RAU_DAU_AREA,2009,7,Provincial,Phú Thọ,,Cultivation,Rau đậu,,Area,8.289,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Giang_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Bắc Giang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.108,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Bắc Giang_RAU_DAU_AREA,2009,7,Provincial,Bắc Giang,,Cultivation,Rau đậu,,Area,2.508,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Ninh_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Quảng Ninh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.25,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Ninh_RAU_DAU_AREA,2009,7,Provincial,Quảng Ninh,,Cultivation,Rau đậu,,Area,9.5,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lai Châu_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Lai Châu,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.232,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Lai Châu_RAU_DAU_AREA,2009,7,Provincial,Lai Châu,,Cultivation,Rau đậu,,Area,1.5,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Điện Biên_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Điện Biên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,11.25,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Sơn La_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Sơn La,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.3,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Sơn La_RAU_DAU_AREA,2009,7,Provincial,Sơn La,,Cultivation,Rau đậu,,Area,2.556,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hoà Bình_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hoà Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,16.046,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hoà Bình_RAU_DAU_AREA,2009,7,Provincial,Hoà Bình,,Cultivation,Rau đậu,,Area,7.601,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thanh Hoá_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Thanh Hoá,,Cultivation,Cây công nghiệp ngắn ngày,,Area,34.596,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thanh Hoá_RAU_DAU_AREA,2009,7,Provincial,Thanh Hoá,,Cultivation,Rau đậu,,Area,35.6,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Nghệ An_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Nghệ An,,Cultivation,Cây công nghiệp ngắn ngày,,Area,32.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Nghệ An_RAU_DAU_AREA,2009,7,Provincial,Nghệ An,,Cultivation,Rau đậu,,Area,20.55,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hà Tĩnh_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Hà Tĩnh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,21.4,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Hà Tĩnh_RAU_DAU_AREA,2009,7,Provincial,Hà Tĩnh,,Cultivation,Rau đậu,,Area,13.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Bình_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Quảng Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Bình_RAU_DAU_AREA,2009,7,Provincial,Quảng Bình,,Cultivation,Rau đậu,,Area,7.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Trị_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Quảng Trị,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.123,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Quảng Trị_RAU_DAU_AREA,2009,7,Provincial,Quảng Trị,,Cultivation,Rau đậu,,Area,2.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thừa Thiên Huế_CAY_CN_NGAN_NGAY_AREA,2009,7,Provincial,Thừa Thiên Huế,,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.08,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_Thừa Thiên Huế_RAU_DAU_AREA,2009,7,Provincial,Thừa Thiên Huế,,Cultivation,Rau đậu,,Area,5.0,ha,Actual,2009_07_PHULUC_T07_2009_PL3.md
200907_TP Đà Nẵng_LUA_AREA,2009,7,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Lúa,,Area,3.751,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_TP Đà Nẵng_NGO_AREA,2009,7,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Ngô,,Area,1.187,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Quảng Nam_LUA_AREA,2009,7,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Lúa,,Area,40.5,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Quảng Nam_NGO_AREA,2009,7,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Ngô,,Area,22.3,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Quảng Ngãi_LUA_AREA,2009,7,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Lúa,,Area,31.641,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Quảng Ngãi_NGO_AREA,2009,7,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Ngô,,Area,18.915,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Bình Định_LUA_AREA,2009,7,Provincial,Bình Định,South_Central_Coast,Cultivation,Lúa,,Area,41.098,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Bình Định_NGO_AREA,2009,7,Provincial,Bình Định,South_Central_Coast,Cultivation,Ngô,,Area,15.507,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Phú Yên_LUA_AREA,2009,7,Provincial,Phú Yên,South_Central_Coast,Cultivation,Lúa,,Area,23.5,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Phú Yên_NGO_AREA,2009,7,Provincial,Phú Yên,South_Central_Coast,Cultivation,Ngô,,Area,17.707,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Khánh Hoà_LUA_AREA,2009,7,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Lúa,,Area,17.77,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Khánh Hoà_NGO_AREA,2009,7,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Ngô,,Area,9.638,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Kon Tum_NGO_AREA,2009,7,Provincial,Kon Tum,Central_Highlands,Cultivation,Ngô,,Area,42.612,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Gia Lai_NGO_AREA,2009,7,Provincial,Gia Lai,Central_Highlands,Cultivation,Ngô,,Area,82.801,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Đắc Lắc_NGO_AREA,2009,7,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Ngô,,Area,93.792,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Đắc Nông_NGO_AREA,2009,7,Provincial,Đắc Nông,Central_Highlands,Cultivation,Ngô,,Area,33.975,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Lâm Đồng_LUA_AREA,2009,7,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Lúa,,Area,6.175,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Lâm Đồng_NGO_AREA,2009,7,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Ngô,,Area,17.089,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_TP Hồ Chí Minh_LUA_AREA,2009,7,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Lúa,,Area,6.967,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_TP Hồ Chí Minh_NGO_AREA,2009,7,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Ngô,,Area,1.067,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Ninh Thuận_LUA_AREA,2009,7,Provincial,Ninh Thuận,Southeast,Cultivation,Lúa,,Area,12.4,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Ninh Thuận_NGO_AREA,2009,7,Provincial,Ninh Thuận,Southeast,Cultivation,Ngô,,Area,6.407,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Bình Phước_LUA_AREA,2009,7,Provincial,Bình Phước,Southeast,Cultivation,Lúa,,Area,11.986,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Bình Phước_NGO_AREA,2009,7,Provincial,Bình Phước,Southeast,Cultivation,Ngô,,Area,30.412,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Tây Ninh_LUA_AREA,2009,7,Provincial,Tây Ninh,Southeast,Cultivation,Lúa,,Area,47.094,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Tây Ninh_NGO_AREA,2009,7,Provincial,Tây Ninh,Southeast,Cultivation,Ngô,,Area,43.896,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
200907_Bình Dương_LUA_AREA,2009,7,Provincial,Bình Dương,Southeast,Cultivation,Lúa,,Area,1.437,ha,Actual,2009_07_PHULUC_T07_2009_PL4.md
